id,level,exp,hp
9833095,230,0,35000000
9833096,230,0,35000000
9833097,230,0,35000000
9833098,230,0,35000000
9833099,230,0,35000000
9833100,224,0,2000000
9833101,60,0,50000000000
9833102,60,0,100000000000
9833103,60,335675,150000000000
9833104,60,0,200000000000
9833105,60,0,250000000000
9833106,250,0,200
9833107,250,0,200
9833108,250,0,200
9833109,250,0,200
9833110,250,0,200
9833111,250,0,200
9833201,200,0,200000000000
9833202,200,0,400000000000
9833203,200,0,600000000000
9833204,200,0,800000000000
9833205,200,0,1000000000000
9833210,10,1,10
9833211,10,1,10
9833212,10,1,10
9833213,10,1,10
9833214,10,1,10
9833215,10,1,10
9833216,10,1,10
9833217,10,1,10
9833218,10,1,10
9833219,10,1,10
9833220,10,1,10
9833221,10,1,10
9833222,10,1,10
9833223,10,1,10
9833224,10,1,10
9833225,10,1,10
9833226,10,1,10
9833227,10,1,10
9833228,10,1,125
9833229,10,1,125
9833230,10,1,125
9833231,10,1,125
9833232,10,1,125
9833233,10,1,125
9833234,10,0,100855155
9833235,10,0,100855155
9833236,10,0,100855155
9990000,10,0,2100000000
9990001,10,0,1000000
9990002,10,0,1000000
9990003,10,0,1000000
9990004,10,0,1000000
9990005,10,0,1000000
9990006,10,0,1000000
9990007,10,0,1000000
9990008,200,0,2100000000
9990009,10,0,2100000000
9990010,10,0,2100000000
9990011,10,0,2100000000
9990012,10,0,2100000000
9990013,10,0,2100000000
9990014,10,0,2100000000
9990015,10,0,2100000000
9990016,10,0,2100000000
9990017,10,0,1000000
9990018,10,0,1000000
9990019,10,0,1000000
9990020,10,0,1000000
9990021,10,0,1000000
9990022,10,0,1000000
9990023,200,0,2100000000
9990024,200,0,2100000000
9990060,170,50000000,2100000000
9990062,10,0,1000
9990063,20,0,1000
9990064,30,0,1000
9990065,40,0,1000
9990066,50,0,1000
9990067,60,0,1000
9990068,70,0,1000
9990069,80,0,1000
9990070,90,0,1000
9990071,100,0,1000
9990072,110,0,1000
9990073,10,0,1000
9990074,20,0,1000
9990075,30,0,1000
9990076,40,0,1000
9990077,50,0,1000
9990078,60,0,1000
9990079,70,0,1000
9990080,80,0,1000
9990081,90,0,1000
9990082,100,0,1000
9990083,110,0,1000
9990085,10,0,1000000
9999998,180,62900000,2100000000
9999999,1,62900000,15
