id,level,exp,boss,HP,MP
9309208,200,88400,1,2100000000,1500000
9309209,125,,1,5000000,200
9309210,200,127,0,1000000000,450
9309211,210,,1,2100000000,1500000
9309212,200,88400,1,2100000000,1500000
9309213,200,88400,1,2100000000,1500000
9309300,43,127,0,500000,450
9390000,210,20000,1,55000000,3000000
9390001,209,189750,1,11750000,500000
9390002,209,172900,1,25000000,400000
9390003,200,12694,0,930000,30000
9390004,201,12931,0,950000,30000
9390005,202,13569,0,1000000,40000
9390006,203,14204,0,1050000,40000
9390007,204,14204,0,1100000,40000
9390008,204,14204,0,1100000,40000
9390009,206,16091,0,1200000,40000
9390010,207,16713,0,1250000,40000
9390011,74,355640,0,109000000,12500000
9390012,208,17333,0,1300000,40000
9390013,203,14204,0,1050000,40000
9390014,205,15465,0,1150000,40000
9390015,205,15465,0,1150000,40000
9390016,210,18565,0,1400000,40000
9390017,209,17950,0,1350000,40000
9390100,209,17950,0,1500000,40000
9390101,209,17950,0,1350000,40000
9390102,209,18000,0,1350000,40000
9390103,209,20000,0,2000000,40000
9390104,209,17950,0,1350000,40000
9390110,209,1000000,1,100000000,40000
9390111,209,3500000,1,250000000,40000
9390112,30,,1,10,1
9390113,209,4000000,1,350000000,40000
9390200,10,17,0,125,10
9390201,4,6,0,35,
9390202,7,12,0,80,10
9390203,14,24,0,225,20
9390204,16,28,0,275,40
9390205,13,32,0,350,20
9390206,60,15,0,110,10
9390207,24,50,0,495,80
9390300,1,10,1,10,10
9390301,1,10,1,10,10
9390302,1,10,1,10,10
9390303,1,10,1,10,10
9390304,1,10,1,10,10
9390305,1,10,1,10,10
9390306,1,10,1,10,10
9390307,1,10,1,10,10
9390500,150,189750,1,11750000,500000
9390501,150,189750,1,11750000,500000
9390600,150,1,1,50000000,64500
9390601,150,1,1,10000000,64500
9390602,150,1,1,5000000,64500
9390603,10,,0,90000000,100
9390610,150,1,1,40000000,52500
9390611,150,1,1,40000000,52500
9390612,150,1,1,60000000,52500
9390613,10,,0,90000000,100
9390614,10,,0,90000000,100
9390615,10,,0,90000000,100
9390616,10,,0,90000000,100
9390617,10,,0,90000000,100
9390618,10,,0,90000000,100
9390619,10,,0,90000000,100
9390620,140,3,1,1110000,36000
9390621,140,3,1,1510000,60000
9390622,150,3,1,2510000,60000
9390623,150,3,1,3510000,60000
9390624,140,155500,1,2510000,60000
9390625,140,155500,1,3510000,60000
9390630,145,1,1,2260000,48000
9390631,145,1,1,2260000,48000
9390632,145,1,1,3260000,48000
9390633,145,1,1,1260000,48000
9390634,145,1,1,1260000,48000
9390635,145,1,1,1260000,48000
9390636,140,1,1,1110000,36000
9390637,140,1,1,2110000,36000
9390638,140,1,1,3110000,36000
9390639,45,112,0,2400,450
9390640,140,1200,1,1000000,200
9390641,45,,0,2400,450
9390642,150,112,0,1410000,60000
9390643,45,,0,2400,450
9390644,150,112,0,1410000,60000
9390645,45,,0,2400,450
9390646,150,112,0,1410000,60000
9390800,140,8985,0,525000,10000
9390801,109,1618,0,83000,3000
9390802,1,1,0,1,1
9390803,1,1,0,1,1
9390804,160,1,1,1880000000,60000
9390805,10,,0,90000000,100
9390806,145,3458,0,210000,8000
9390807,142,3250,0,195000,8000
9390808,147,3594,0,220000,10000
9390809,151,3861,0,240000,12000
9390810,152,4004,0,250000,12000
9390811,148,3661,0,225000,10000
9390812,155,0,1,280000,12000
9390813,157,4705,0,300000,14000
9390814,158,4843,0,310000,14000
9390815,160,0,0,660000,14000
9390816,160,0,0,660000,14000
9390817,160,7464,1,1320000,500000
9390818,160,7464,0,660000,14000
9390819,162,7861,0,700000,16000
9390820,163,8057,0,720000,16000
9390821,162,7861,0,700000,16000
9390822,165,1,1,1175000,500000
9390823,140,8985,0,525000,10000
9390824,109,1618,0,83000,3000
9390825,1,1,0,1,1
9390826,1,1,0,1,1
9390827,160,1,1,1304000000,52500
9390828,110,0,1,33000000,18000
9390829,147,0,0,220000,10000
9390830,151,0,0,240000,12000
9390831,152,0,0,250000,12000
9390832,148,0,0,225000,10000
9390833,160,0,0,660000,14000
9390834,162,0,0,700000,16000
9390835,110,0,1,15500000,18000
9390837,10,,0,90000000,100
9390838,10,,0,90000000,100
9390839,160,25323,0,17000000,900000
9390840,162,27240,0,18000000,1000000
9390841,163,28105,0,18500000,1500000
9390842,162,27240,0,18000000,1000000
9390843,147,16195,0,10000000,500000
9390844,151,17232,0,12000000,700000
9390845,152,17534,0,12500000,750000
9390846,148,17420,0,10500000,550000
9390847,142,,0,210000,8000
9390857,160,1,1,86000000,30000
9390858,110,0,1,33000000,18000
9390859,160,1,1,1048000000,45000
9390860,10,,0,90000000,100
9390861,10,,0,90000000,100
9390862,26,47,0,580,120
9390863,100,,0,65000,2800
9390865,155,18500,1,15000000,900000
9390866,165,35000,1,20000000,1800000
9390867,160,1,1,904000000,52500
9390868,160,1,1,1280000000,60000
9390869,109,1618,0,83000,3000
9390870,140,8985,0,525000,10000
9390900,40,1344,1,76000,6000
9390901,40,1344,1,76000,6000
9390902,40,1344,1,76000,6000
9390903,65,12050,1,375000,60000
9390906,65,12050,1,375000,60000
9390907,40,1344,1,76000,6000
9390908,40,1176,0,66500,5250
9390909,90,30500,1,1250000,100000
9390910,90,30500,1,1250000,100000
9390911,90,30500,1,4550000,100000
9390912,12,21,0,175,20
9390913,16,28,0,275,40
9390914,22,39,0,435,80
9390915,30,720,1,36000,2400
9390916,25,245,1,13000,400
9390917,25,245,1,10000,400
9390918,25,245,1,11000,400
9390921,90,6131,1,450000,30000
9390922,82,689,1,29000,2200
9390923,82,689,1,29000,2200
9390924,85,7962,1,480000,30000
9390925,55,156,1,4000,800
9390926,52,141,1,3400,800
9390927,5,8,0,50,0
9390928,6,10,1,65,10
9390929,7,12,1,80,10
9390930,8,36,1,280,40
9390931,1,0,1,8,0
9390932,3,5,1,25,0
9390933,23,40,0,465,80
9390934,12,21,1,175,20
9390935,5,0,0,20,20
9390936,5,0,0,20,20
9390937,5,0,0,99999999,20
9390938,65,318,1,17000,1800
9390939,10,17,0,125,10
9390940,13,23,1,200,20
9390941,15,26,0,250,20
9390942,25,44,0,525,80
9390943,28,53,0,720,120
9390980,30,1,0,6000,800
9390981,30,1,0,90000,2400
9390982,30,1,0,3800,300
9390983,30,1,0,3800,300
9390984,30,1,0,3800,300
9390985,30,1,0,3800,300
9390986,30,1,0,3800,300
9390987,30,1,0,3800,300
9390988,30,1,0,1800,120
9390989,30,1,0,1800,120
9390990,30,1,0,1800,120
9390991,30,1,0,1800,120
9390992,30,1,0,1800,120
9390993,33,,0,10000,
9390994,33,,0,10000,
9390995,33,,0,10000,
9390996,33,,0,10000,
9390997,33,,0,10000,
9390998,10,,0,9999999,
9390999,10,,0,99999999,1
9391000,135,2750,0,160000,4000
9391001,135,2750,0,160000,4000
9391002,136,2823,0,165000,6000
9391003,143,3320,0,200000,8000
9391004,144,3389,0,205000,8000
9391005,140,3110,0,185000,6000
9391006,144,3289,0,205000,8000
9391007,141,3180,0,190000,8000
9391008,140,3110,0,185000,6000
9391009,147,3594,0,220000,10000
9391010,146,3526,0,215000,10000
9391011,145,3458,0,210000,8000
9391012,142,3250,0,195000,8000
9391013,147,12579,1,9900000,300000
9391014,148,12813,1,10125000,300000
9391015,120,,0,3150000,30000
9391016,120,,0,3150000,30000
9391017,120,,0,3150000,30000
9391018,120,,0,3150000,30000
9391019,120,,0,3150000,30000
9391020,120,,0,31500000,300000
9391021,120,,1,23000000,2000000
9391022,120,,0,3150000,30000
9391023,143,3250,0,200000,8000
9400000,25,44,0,525,80
9400001,30,60,0,900,120
9400002,30,60,0,900,120
9400003,60,194,0,5500,1000
9400004,45,112,0,2400,450
9400005,162,76605,0,21217500,943000
9400006,162,76605,0,21217500,943000
9400007,162,76605,0,21217500,943000
9400008,162,76605,0,21217500,943000
9400009,200,,0,930000,30000
9400010,200,,0,930000,30000
9400011,40,96,0,1900,300
9400012,60,194,0,5500,1000
9400013,100,1334,0,65000,2800
9400014,115,718143,1,35000000,10000000
9400015,160,75630,0,,931000
9400016,160,18049,0,4055040,14000
9400017,160,18049,0,4055040,14000
9400018,170,22148,1,5157360,18000
9400019,165,20756,1,4777440,16000
9400020,162,19390,0,4410000,16000
9400021,162,19390,0,4410000,16000
9400022,160,18049,0,4055040,14000
9400023,163,20756,0,4777440,16000
9400024,160,18049,0,4055040,14000
9400025,165,20756,0,4777440,16000
9400026,10,17,0,125,10
9400027,10,17,0,125,10
9400028,12,21,0,175,20
9400029,161,19763,0,5705700,18200
9400030,160,19654,0,5674350,18100
9400031,10,17,0,125,10
9400032,10,17,0,125,10
9400033,10,17,0,125,10
9400034,85,,1,1000000,2200
9400035,161,19763,0,5705700,18200
9400036,45,134,0,4800,450
9400037,45,134,0,4800,450
9400038,200,,1,330000000,500
9400039,160,75630,0,,931000
9400040,190,,0,2000000000,100000
9400041,166,78473,0,21735000,966000
9400042,166,78473,0,21735000,966000
9400043,161,19763,0,5705700,18200
9400044,161,19763,0,5705700,18200
9400045,161,19763,0,5705700,18200
9400046,200,,1,330000000,500
9400048,100,,0,10000,18100
9400049,100,,0,3500,10000000
9400050,170,19763,1,5705700,18200
9400051,110,,1,330000000,500
9400052,110,,1,330000000,500
9400053,10,17,0,125,10
9400054,10,17,0,125,10
9400055,10,17,0,125,10
9400056,10,17,0,125,10
9400057,10,17,0,125,10
9400058,10,17,0,125,10
9400059,100,,1,400,20000
9400060,100,0,1,150000,18100
9400061,160,,0,10000,18100
9400062,100,,1,400,20000
9400063,10,17,0,125,10
9400064,10,17,0,125,10
9400065,10,17,0,125,10
9400066,10,17,0,125,10
9400067,10,17,0,125,10
9400068,161,19763,0,5705700,18200
9400069,161,19763,0,5705700,18200
9400070,10,17,0,125,10
9400071,75,,1,30000,1800
9400072,170,19763,1,5705700,18200
9400073,100,0,1,150000,18100
9400074,120,26,0,250,20
9400075,160,,1,2100000000,1500000
9400076,160,,1,2100000000,1500000
9400080,160,,1,100000000,1500000
9400081,1,1,1,1,9000
9400082,190,,1,2000000000,100000
9400083,190,,1,2000000000,100000
9400084,1,0,1,1,9000
9400085,160,,0,5674350,18100
9400086,190,,1,2000000000,100000
9400088,100,,1,50000000,300000
9400090,10,17,1,140000,10
9400091,10,17,1,80000,10
9400092,10,17,1,100000,10
9400093,10,17,1,80000,10
9400100,166,78473,0,21735000,966000
9400101,166,78473,0,21735000,966000
9400102,167,78961,0,21870000,972000
9400103,167,78961,0,21870000,972000
9400110,168,79367,0,21982500,977000
9400111,168,79367,0,21982500,977000
9400112,168,7137894,1,1879500000,57728
9400113,169,8835567,1,500000000,50000
9400114,50,130,0,3000,800
9400120,168,82206,1,225000000,900000
9400121,170,1447275,1,225000000,900000
9400122,170,86434,1,234000000,900000
9400200,55,156,0,4000,800
9400201,62,213,0,6300,1200
9400202,1,3,0,15,
9400203,40,96,0,1900,300
9400204,55,156,0,4000,800
9400205,90,4727,1,200000,190
9400300,170,1,1,150000000,100000
9400303,1,0,1,1,1
9400310,8,0,0,60,10
9400311,9,0,0,80,30
9400312,11,0,0,155,40
9400313,27,0,0,700,40
9400314,28,0,0,740,175
9400315,32,0,0,800,0
9400316,58,0,0,4000,120
9400317,60,0,0,4500,100
9400318,62,0,0,4800,100
9400319,20,300,1,2500,200
9400320,45,1000,1,7500,200
9400321,70,1500,1,89000,200
9400322,23,0,0,2000,200
9400323,23,0,0,3000,200
9400324,23,0,0,4000,200
9400325,23,0,0,5000,200
9400326,23,0,0,6000,200
9400327,50,0,0,10000,200
9400328,50,0,0,11000,200
9400329,50,0,0,12000,200
9400330,50,0,0,13000,200
9400331,50,0,0,14000,200
9400332,80,0,0,15000,200
9400333,80,0,0,16500,200
9400334,80,0,0,18000,200
9400335,80,0,0,19500,200
9400336,80,0,0,21000,200
9400400,170,45965,0,21500000,900000
9400401,170,45965,0,21500000,900000
9400402,172,81235,1,22500000,1000000
9400403,172,81235,1,22500000,1000000
9400404,174,84308,1,23500000,1000000
9400405,174,84308,1,23500000,1000000
9400406,176,87343,0,24500000,1000000
9400407,176,87343,0,24500000,1000000
9400408,180,10166835,1,620000000,120000
9400409,180,7379203,1,450000000,130000
9400410,200,,0,930000,30000
9400500,1,0,1,4200,90
9400501,5,0,0,600,1
9400502,5,0,1,2800,80
9400503,5,0,1,300,10
9400504,1,0,0,600,1
9400505,6,0,0,1000,35
9400506,10,0,0,550,40
9400507,30,0,0,1200,60
9400508,27,55,0,720,40
9400509,33,72,0,1200,200
9400510,35,85,0,1250,60
9400511,20,50,0,350,0
9400512,30,65,0,950,50
9400513,10,17,0,125,10
9400514,95,5600,1,1500000,5600
9400515,38,89,0,1700,300
9400516,40,96,0,1900,300
9400517,40,96,0,1900,300
9400518,30,60,0,900,120
9400519,35,,0,1400,200
9400520,35,,0,1400,200
9400521,38,,0,1700,300
9400522,38,,0,1700,300
9400523,27,,0,650,120
9400524,35,,0,1400,200
9400525,40,,0,1900,300
9400526,30,,0,900,120
9400527,32,,0,1100,200
9400528,30,,0,900,120
9400529,30,,0,900,120
9400530,40,,0,1900,300
9400531,39,,0,1800,300
9400533,38,,0,1700,300
9400534,40,,0,1900,300
9400535,40,,0,1900,300
9400536,80,1000,1,100000,500
9400537,100,1100,1,300000,500
9400538,90,1188,0,45000,2400
9400539,92,1274,0,49000,2600
9400540,98,1522,0,61000,2800
9400541,98,1522,0,61000,2800
9400542,100,1601,0,65000,2800
9400543,102,1679,0,69000,3000
9400544,108,1906,0,81000,3000
9400545,94,1358,0,53000,2600
9400546,106,1831,0,77000,3000
9400547,96,1440,0,57000,2800
9400548,104,1756,0,73000,3000
9400549,122,23950,1,1080000,4000
9400550,120,,0,31500000,300000
9400551,2,7,0,777,0
9400552,2,7,0,777,0
9400553,200,0,0,99999,10
9400554,200,0,0,99999,10
9400555,200,0,0,99999,10
9400556,21,37,0,300,20
9400557,30,1,0,10,0
9400558,30,73,0,850,500
9400559,50,55,0,2000,150
9400560,50,115,0,1800,150
9400561,60,224,0,6800,200
9400562,60,224,0,6800,200
9400563,40,120,0,1930,2000
9400564,100,1,0,1000000,1000000
9400565,21,36,0,300,20
9400566,1,0,1,100000,5000
9400567,1,0,1,3,5000
9400568,20,41,0,350,150
9400569,60,5200,1,50000000,1000000
9400570,15,30,0,250,25
9400571,120,15000,1,315000000,108000
9400572,60,230,1,7000,1000
9400573,118,2261,0,101000,3000
9400574,120,2328,0,105000,3000
9400575,124,24610,1,1130000,4000
9400576,116,2191,0,97000,3000
9400577,118,2261,0,101000,3000
9400578,116,2191,0,97000,3000
9400579,118,2261,0,101000,3000
9400580,114,2122,0,93000,3000
9400581,116,2191,0,97000,3000
9400582,126,2546,0,118000,4000
9400583,96,1440,0,57000,2800
9400584,96,1440,0,57000,2800
9400585,110,1979,0,85000,3000
9400586,110,1979,0,85000,3000
9400587,112,2051,0,89000,3000
9400588,112,2051,0,89000,3000
9400589,120,1,1,250000000,20000000
9400590,120,1,1,250000000,50000000
9400591,120,1,1,500000000,10000000
9400592,120,1,1,350000000,20000000
9400593,120,1523591,1,350000000,20000000
9400594,120,1940,0,3150000,30000
9400595,20,,0,375,40
9400596,120,50000,1,5000000,5000000
9400597,120,50000,1,5000000,5000000
9400598,200,999,1,9999999,
9400599,120,,1,100000,40000
9400600,30,,0,900,120
9400601,20,33,0,350,40
9400602,25,58,0,600,60
9400603,40,100,0,1300,50
9400604,45,120,0,2000,10
9400605,60,200,0,4400,25
9400606,70,280,0,13000,1000000
9400607,15,30,0,250,25
9400608,60,5200,1,50000000,1000000
9400609,25,60,1,2500,100
9400610,25,60,1,2500,150
9400611,25,60,1,2500,150
9400612,25,60,1,2500,150
9400613,25,60,1,2500,100
9400614,8,15,0,80,45
9400615,10,20,0,120,45
9400616,15,26,0,250,25
9400617,7,15,0,75,40
9400618,22,38,0,550,40
9400619,24,42,0,500,50
9400620,10,18,0,250,10
9400621,22,35,0,300,35
9400622,20,32,0,350,30
9400623,25,60,1,2500,150
9400630,60,10000,1,1000000,500
9400631,60,10000,1,1000000,500
9400632,70,30000,1,2000000,1000
9400633,32,1,1,180000,500
9400634,5,10,0,500,10
9400635,35,5000,1,14000000,10
9400636,5,10,0,500,10
9400637,35,5000,1,14000000,10
9400638,20,40,0,500,0
9400639,50,135,0,3300,120
9400640,70,300,0,11000,200
9400641,30,2711,1,50000,200
9400642,50,6950,1,210000,200
9400643,70,11200,1,810000,200
9400644,10,100,0,1000,10
9400645,8,10,0,500,45
9400646,8,10,0,500,45
9400647,15,25,0,200,20
9400648,30,60,0,1300,100
9400649,30,60,0,1950,100
9400650,50,140,0,2950,100
9400651,50,145,0,3950,100
9400652,65,300,0,10000,100
9400653,65,310,0,13000,100
9400654,70,30000,1,150000000,1000
9400655,8,15,0,80,45
9400656,10,20,0,120,45
9400657,15,26,0,250,25
9400658,143,3320,0,200000,8000
9400659,174,6943,0,470000,20000
9400660,160,5116,0,330000,14000
9400661,135,2750,0,160000,4000
9400704,200,0,0,9999,0
9400706,8,10,1,2000,100
9400707,30,0,0,1,200
9400708,20,182,1,54000,30
9400709,50,543,1,162000,500
9400710,60,350000,1,324000,1000
9400711,1,0,0,75600,0
9400712,10,16,0,10,0
9400713,10,20,0,120,45
9400714,1,20,0,1,1
9400715,1,20,0,1,1
9400716,1,20,0,1,1
9400717,1,20,0,1,1
9400718,1,20,0,1,1
9400719,1,20,0,1,1
9400720,1,20,0,1,1
9400721,1,20,0,1,1
9400722,1,20,0,1,1
9400723,1,20,0,1,1
9400724,1,20,0,1,1
9400725,36,830,1,15000,3000
9400726,45,1120,1,24000,4500
9400727,50,1300,1,30000,8000
9400728,60,1940,1,55000,10000
9400729,100,13340,1,650000,28000
9400730,106,15260,1,770000,30000
9400731,113,17390,1,910000,30000
9400732,117,18550,1,990000,30000
9400733,119,19120,1,1030000,30000
9400734,110,16490,1,850000,30000
9400735,50,,1,20000,45
9400736,10,,1,1000,45
9400737,50,,1,20000,45
9400738,50,,1,20000,45
9400739,10,,1,1000,45
9400740,50,,1,20000,45
9400741,110,16490,1,850000,30000
9400742,1,,1,2090000000,
9400743,10,70,0,1600,30
9400744,10,2500,1,100000,500
9400745,10,1000,1,50000,500
9400746,10,300,1,20000,100
9400747,10,250,1,45000,190
9400748,10,1000,1,400000,100
9400749,50,120,0,2150,60
9400750,40,100,0,1300,50
9400751,30,0,1,2000000,1000000
9400752,30,0,1,2000000,1000000
9400753,70,280,0,13000,1000000
9400754,70,280,0,13000,1000000
9400755,25,58,0,600,60
9400758,30,0,0,10000000,1000000
9400759,30,0,0,10000000,1000000
9400760,30,0,0,10000000,1000000
9400761,30,0,0,10000000,1000000
9400762,30,0,1,40000000,1000000
9400763,5,,1,60000,6000
9400764,5,,1,60000,6000
9400765,5,,0,3000,
9400766,5,,0,3000,
9400767,5,,0,3000,
9400768,5,,0,3000,
9400769,5,,0,3000,
9400770,5,,0,3000,
9400771,5,,0,3000,
9400772,5,,0,3000,
9400773,5,,0,3000,
9400774,5,,0,3000,
9400775,5,,0,3000,
9400776,5,,0,3000,
9400777,5,,0,3000,
9400778,5,,0,3000,
9400779,5,,0,3000,
9400780,5,,0,3000,
9400781,5,,0,3000,
9400782,5,,0,3000,
9400783,5,,0,1000,
9400784,5,,0,1000,
9400785,5,,0,1000,
9400786,5,,0,1000,
9400787,5,,0,1000,
9400788,5,,0,1000,
9400789,30,0,0,1400000,1000000
9400790,5,,0,3000,
9400791,5,,0,3000,
9400792,5,,0,3000,
9400793,5,,0,3000,
9400794,5,,0,3000,
9400795,5,,0,3000,
9400796,10,0,0,1000,1000
9400797,70,0,1,100000,100000
9400798,125,,1,1,100
9400799,6,0,0,3000000,35
9400800,24,50,0,495,80
9400802,114,42440,1,1860000,3000
9400803,112,,0,89000,3000
9400804,112,,0,89000,3000
9400805,110,1979,0,85000,3000
9400806,112,2051,0,89000,3000
9400807,110,1979,0,85000,3000
9400808,112,2051,0,89000,3000
9400809,110,,1,330000000,500
9400810,110,,0,85000,3000
9400811,110,,0,85000,3000
9400812,30,0,1,20000000,1000000
9400813,30,0,1,1000000000,1000000
9400900,10,80,1,99000000,30000
9400901,10,,1,88000000,35000
9400902,10,80,1,110000000,40000
9400903,10,80,1,33000000,18000
9400904,10,80,1,33000000,18000
9400905,10,80,1,22000000,18000
9400906,10,80,1,22000000,18000
9400907,10,80,1,27500000,18000
9400908,10,80,1,30000000,18000
9400909,10,80,1,25300000,18000
9400910,10,80,1,25300000,18000
9400911,10,,1,1,100
9400912,10,80,1,99999,50000
9400920,10,1,0,999,10
9400921,10,1,0,999,10
9400922,10,1,0,19980,0
9400923,10,1,1,999000,999000
9400924,10,0,0,125,10
9400925,10,0,1,125,10
9400926,10,1,0,19980,0
9400927,10,0,0,125,10
9400928,10,0,1,125,10
9400929,31,,1,99999999,60000
9400930,31,,1,35000,15000
9400931,61,,1,90000,15000
9400932,190,204000000,1,2100000000,90000
9400933,1,1,1,1,1
9400934,180,1,1,2100000000,50000
9400935,190,1,1,2100000000,150000
9400936,190,22000000,1,2000000000,100000
9400937,195,1,1,2100000000,5625000
9400938,190,1,1,2100000000,108000
9400939,120,1,1,315000000,108000
9400940,190,11122320,1,210000000,100000
9400941,190,11122320,1,210000000,100000
9400942,190,22000000,1,210000000,64500
9400943,190,22000000,1,210000000,64500
9400944,10,0,0,7100,1200
9400945,10,0,0,7100,1200
9400946,10,0,0,7100,1200
9400947,10,0,0,9,9
9400948,10,0,0,9,9
9400949,10,0,0,10000,9
9400950,10,0,0,10000,9
9401011,100,0,1,500000,40000
9401012,100,0,1,430000,40000
9401013,100,0,1,380000,40000
9401014,10,1,1,1,1
9401015,10,1,0,1,1
9401016,10,1,1,1,1
9401017,10,1,0,1,1
9401018,10,1,1,1,1
9401019,10,1,0,1,1
9401020,10,1,1,1,1
9401021,10,1,0,1,1
9401022,10,1,1,1,1
9401023,10,1,0,1,1
9401024,10,1,0,1,1
9401025,10,1,1,1,1
9401026,10,1,0,1,1
9401027,10,1,0,1,1
9401028,10,1,0,1,1
9401029,10,1,1,1,1
9401030,10,1,0,1,1
9401031,10,1,1,1,1
9401032,10,1,1,1,1
9401033,10,1,1,1,1
9401034,10,1,1,1,1
9401035,10,1,0,1,1
9401040,190,1000000,1,2000000000,1300000
9402000,10,1,0,99999999,50000
9402001,10,10,0,125,10
9402002,10,10,0,125,10
9402003,10,10,0,125,10
9402004,10,10,0,125,10
9402005,10,10,0,125,10
9402006,10,10,0,125,10
9402007,10,10,0,125,10
9402008,10,10,0,125,10
9402009,10,10,0,125,10
9402010,10,10,0,125,10
9402011,10,,1,125,10
9402012,10,,1,125,10
9402013,10,,1,125,10
9402014,33,86,0,2400,200
9402015,33,86,0,2400,200
9402016,33,86,0,2400,200
9402017,33,86,0,2400,200
9402018,33,86,0,2400,200
9402019,33,86,0,2400,200
9402020,33,86,0,2400,200
9402021,33,86,0,2400,200
9402022,33,86,0,2400,200
9402023,10,17,1,100000,10
9402024,10,,0,1,1
9402025,110,,1,330000000,500
9402026,110,,1,330000000,500
9402027,1,,0,1,
9402028,10,100,0,10,500
