"id","name","level","exp","boss","HP","MP","exp_div_hp"
"9302044","Elite Skeletrooper","50","450","1","50000","10000","0.009"
"9302045","Elite Spearman Skeleknight","50","450","1","50000","10000","0.009"
"9302046","Elite Bloodfang","50","2000","1","300000","20000","0.006666666666666667"
"9302047","Deadly Owl Tower","50","2000","1","810000","200000","0.0024691358024691358"
"9302048","Deadly Guardian Tower","50","5500","1","810000","200000","0.006790123456790123"
"9303000","Mano","10","","0","125","10",""
"9303001","Stumpy","10","","0","125","10",""
"9303002","King Slime","10","","0","125","10",""
"9303003","Deo","10","","0","125","10",""
"9303004","Mushmom","10","","0","125","10",""
"9303005","Tae Roon","26","","0","580","120",""
"9303006","Rombot","26","","0","580","120",""
"9303007","Zeno","26","","0","580","120",""
"9303008","Nine-Tailed Fox","26","","0","580","120",""
"9303009","King Sage Cat","51","","0","3200","800",""
"9303010","Jr. Balrog","51","","0","3200","800",""
"9303011","Lord Pirate","51","","0","3200","800",""
"9303012","Papa Pixie","51","","0","3200","800",""
"9303013","Crimson Balrog","81","","0","27000","2200",""
"9303014","Seruf","81","","0","27000","2200",""
"9303015","Eliza","81","","0","27000","2200",""
"9303016","Leviathan","81","","0","27000","2200",""
"9303020","Rockstrong","10","0","1","78000000","20","0.0"
"9303021","Clover","10","0","1","78000000","20","0.0"
"9303022","Raynee","10","0","1","78000000","20","0.0"
"9303023","Lucky","10","0","1","78000000","20","0.0"
"9303024","Black Leviathan","145","0","1","10500000","400000","0.0"
"9303025","Thieving Moon Bunny","32","68","0","1100","200","0.06181818181818182"
"9303026","Glowing Ghost","10","0","0","7100","1200","0.0"
"9303030","Rice Robber Mouse","10","0","0","10","10","0.0"
"9303031","Rice Robber Mouse","10","0","0","10","10","0.0"
"9303032","Rice Robber Mouse","10","0","0","10","10","0.0"
"9303033","Chestnut Robber Mouse","10","0","0","10","10","0.0"
"9303034","Chestnut Robber Mouse","10","0","0","10","10","0.0"
"9303035","Chestnut Robber Mouse","10","0","0","10","10","0.0"
"9303036","Gol D. Rabbit","10","0","1","800000","4000","0.0"
"9303037","Small Spaceship","10","0","0","60000","1200","0.0"
"9303038","Gol D. Rabbit","30","0","1","3000000","100000","0.0"
"9303039","Gol D. Rabbit Jr.","15","0","0","1900","300","0.0"
"9303040","Fruit Robber Mouse","10","0","0","10","10","0.0"
"9303041","Fruit Robber Mouse","10","0","0","10","10","0.0"
"9303042","Fruit Robber Mouse","10","0","0","10","10","0.0"
"9303043","Silk Robber Mouse","10","0","0","10","10","0.0"
"9303050","C-Pain","32","68","0","1100","200","0.06181818181818182"
"9303051","Sir Tumble Scratch","32","68","0","1100","200","0.06181818181818182"
"9303060","Golden Rabbit","40","96","1","1900","300","0.05052631578947368"
"9303061","Skeleton General","40","96","1","1900","300","0.05052631578947368"
"9303062","Captain","40","96","1","1900","300","0.05052631578947368"
"9303063","Prison Guard Boar","40","96","1","1900","300","0.05052631578947368"
"9303064","Tauromacis","40","96","1","1900","300","0.05052631578947368"
"9303070","Warrior Lil' Murgoth","100","0","0","49999950","200","0.0"
"9303071","Mage Lil' Murgoth","100","0","0","49999950","200","0.0"
"9303072","Bowman Lil' Murgoth","100","0","0","49999950","200","0.0"
"9303073","Thief Lil' Murgoth","100","0","0","49999950","200","0.0"
"9303074","Pirate Lil' Murgoth","100","0","0","49999950","200","0.0"
"9303075","Cunning Lil' Murgoth","32","0","0","50000000","200","0.0"
"9303076","Cunning Lil' Murgoth","32","0","0","50000000","200","0.0"
"9303077","Spirit of Rock","75","0","1","10000000","50000","0.0"
"9303078","Prison Guard Ani","75","0","1","10000000","50000","0.0"
"9303079","Dragon Rider","120","0","1","10000000","50000","0.0"
"9303080","Rex","75","0","1","10000000","50000","0.0"
"9303081","Mu Gong","75","0","1","10000000","50000","0.0"
"9303082","Balrog","100","0","1","50000000","50000","0.0"
"9303083","Magnificent Balrog","120","0","1","100000000","50000","0.0"
"9303084","Von Leon","100","0","1","50000000","50000","0.0"
"9303085","Magnificent Von Leon","120","0","1","100000000","50000","0.0"
"9303086","Pink Bean","100","0","1","50000000","50000","0.0"
"9303087","Magnificent Pink Bean","120","0","1","100000000","50000","0.0"
"9303088","Xerxes","75","0","1","10000000","50000","0.0"
"9303089","Zakum","100","0","1","50000000","50000","0.0"
"9303090","Magnificent Zakum","120","0","1","100000000","50000","0.0"
"9303091","Cygnus","100","0","1","50000000","50000","0.0"
"9303092","Magnificent Cygnus","120","0","1","100000000","50000","0.0"
"9303093","Ephenia","75","0","1","10000000","50000","0.0"
"9303094","Arkarium","100","0","1","50000000","50000","0.0"
"9303095","Magnificent Arkarium","120","0","1","100000000","50000","0.0"
"9303096","Pianus","75","0","1","10000000","50000","0.0"
"9303097","Hilla","100","0","1","50000000","50000","0.0"
"9303098","Magnificent Hilla","120","0","1","100000000","50000","0.0"
"9303099","High Captain Darkgoo","75","0","1","10000000","50000","0.0"
"9303100","Magnus","100","0","1","50000000","50000","0.0"
"9303101","Magnificent Magnus","120","0","1","100000000","50000","0.0"
"9303102","Murgoth","100","0","1","50000000","50000","0.0"
"9303103","Magnificent Murgoth","120","0","1","100000000","50000","0.0"
"9303104","Warrior Lil' Murgoth","75","0","0","29999970","2800","0.0"
"9303105","Mage Lil' Murgoth","75","0","0","29999970","2800","0.0"
"9303106","Bowman Lil' Murgoth","75","0","0","29999970","2800","0.0"
"9303107","Thief Lil' Murgoth","75","0","0","29999970","2800","0.0"
"9303108","Pirate Lil' Murgoth","75","0","0","29999970","2800","0.0"
"9303110","Elementary School Student Moon Bunny","33","0","0","1000","300","0.0"
"9303111","Preschooler Moon Bunny","33","0","0","1000","300","0.0"
"9303112","Middle School Student Moon Bunny","33","0","0","1000","300","0.0"
"9303113","High School Senior Moon Bunny","15","0","0","1900","300","0.0"
"9303114","Soldier Moon Bunny","33","0","0","1000","300","0.0"
"9303115","Alien Moon Bunny","33","0","0","1000","300","0.0"
"9303116","Elementary School Student Moon Bunny","33","0","0","1000","300","0.0"
"9303117","Preschooler Moon Bunny","33","0","0","1000","300","0.0"
"9303118","Middle School Student Moon Bunny","33","0","0","1000","300","0.0"
"9303119","High School Senior Moon Bunny","15","0","0","1900","300","0.0"
"9303120","Soldier Moon Bunny","33","0","0","1000","300","0.0"
"9303121","Elementary School Student Moon Bunny","33","0","0","1000","300","0.0"
"9303122","Preschooler Moon Bunny","33","0","0","1000","300","0.0"
"9303123","Middle School Student Moon Bunny","33","0","0","1000","300","0.0"
"9303124","High School Senior Moon Bunny","15","0","0","1900","300","0.0"
"9303125","Soldier Moon Bunny","33","0","0","1000","300","0.0"
"9303126","Moon Bunny","33","0","0","1000","300","0.0"
"9303127","Paparazzi Moon Bunny","33","0","0","1000","300","0.0"
"9303128","Anti-fan's Egg","33","0","0","1000","300","0.0"
"9303129","Hardcore Anti-fan","33","0","0","1000","300","0.0"
"9303130","Black Knight","100","0","1","50000000","50000","0.0"
"9303131","Mad Mage","100","0","1","50000000","50000","0.0"
"9303132","Rampant Cyborg","100","0","1","50000000","50000","0.0"
"9303133","Vicious Hunter","100","0","1","50000000","50000","0.0"
"9303134","Bad Brawler","100","0","1","50000000","50000","0.0"
"9303135","Black Knight","120","0","1","100000000","50000","0.0"
"9303136","Mad Mage","120","0","1","100000000","50000","0.0"
"9303137","Rampant Cyborg","120","0","1","100000000","50000","0.0"
"9303138","Vicious Hunter","120","0","1","100000000","50000","0.0"
"9303139","Bad Brawler","120","0","1","100000000","50000","0.0"
"9303140","Xerxes In Love","10","0","0","3500000","2000","0.0"
"9303141","Lil' Murgoth On The Run","100","0","0","2999997","200","0.0"
"9303142","Black Mushroom Gang","20","35","0","375","40","0.09333333333333334"
"9303143","Water Thief Monster","20","35","0","375","40","0.09333333333333334"
"9303144","Yeti and Pepe","120","","0","453600","3000",""
"9303145","Ribbon Pig","10","17","0","125","10","0.136"
"9303146","Blue Ribbon Pig","13","23","0","200","20","0.115"
"9303147","Ribbon Pig","10","17","0","125","10","0.136"
"9303148","Blue Ribbon Pig","13","23","0","200","20","0.115"
"9303149","Slime","7","12","0","80","10","0.15"
"9303150","Slime","7","12","0","80","10","0.15"
"9303151","Snail","1","3","0","15","","0.2"
"9303152","Pierre","100","","1","50000000","50000",""
"9303153","Pierre","120","","1","100000000","50000",""
"9303154","Von Bon","100","","1","50000000","100000",""
"9303155","Von Bon","120","","1","100000000","50000",""
"9303156","Crimson Queen","100","","1","50000000","100000",""
"9303157","Crimson Queen","120","","1","100000000","50000",""
"9303158","Vellum","100","","1","50000000","100000",""
"9303159","Vellum","120","","1","100000000","50000",""
"9303160","Lotus","100","0","1","50000000","100000","0.0"
"9303161","Lotus","120","0","1","100000000","50000","0.0"
"9303162","돼지바 돼지","75","0","1","10000000","50000","0.0"
"9303163","돼지바 돼지","75","0","1","10000000","50000","0.0"
"9303164","PC방 로봇","75","0","0","10000000","50000","0.0"
"9303165","PC방 로봇","75","0","0","10000000","50000","0.0"
"9303166","Ursus","100","0","1","50000000","50000","0.0"
"9303167","Ursus","120","0","1","100000000","50000","0.0"
"9303168","Papulatus","100","","1","50000000","100000",""
"9303169","Papulatus","120","","1","100000000","50000",""
"9303200","Holoshroom","1","0","0","1000","80","0.0"
"9303201","Holopig","5","0","0","2000","240","0.0"
"9303202","Holomonkey","6","0","0","2650","2000","0.0"
"9303203","Holoreindeer","10","0","0","3250","2000","0.0"
"9303204","Holochronos","11","0","0","4500","350","0.0"
"9303205","Holopirate","15","0","0","8500","3000","0.0"
"9303206","Holodragon","1","0","1","40000","3000","0.0"
"9303207","Blue Base","200","","0","2000000000","100000",""
"9303208","Red Base","200","","0","2000000000","100000",""
"9303209","Monster Array","1","1","0","1","1","1.0"
"9303210","Monster Array","1","1","0","1","1","1.0"
"9303211","Holoshroom","1","0","0","1000","80","0.0"
"9303212","Holopig","1","0","0","1000","80","0.0"
"9303213","Holomonkey","1","0","0","1000","80","0.0"
"9303214","Holoreindeer","1","0","0","1000","80","0.0"
"9303215","Holochronos","1","0","0","1000","80","0.0"
"9303216","Holopirate","1","0","0","1000","80","0.0"
"9303217","Master Dragon","1","0","0","9999999","80","0.0"
"9304000","Tamable Jaguar","10","","0","2000","10",""
"9304001","Tamable Jaguar","10","","0","2000","10",""
"9304002","Tamable Jaguar","10","","0","2000","10",""
"9304003","Tamable Jaguar","10","","0","2000","10",""
"9304004","Tamable Jaguar","10","","0","2000","10",""
"9304005","Jaira","10","","0","2000","10",""
"9304006","Snow White","10","","0","2000","10",""
"9304007","Onyx Jaguar","10","","0","2000","10",""
"9304008","Armored Crimson","10","","0","2000","10",""
"9305000","Spirit of Rock","48","215","1","96600","21000","0.002225672877846791"
"9305001","Xerxes","61","1","1","192500","35000","5.194805194805194E-6"
"9305002","Deet and Roi","88","28175","1","1225000","77000","0.023"
"9305003","Ani","125","10390","1","5750000","200000","0.0018069565217391304"
"9305004","Metal Golem","50","228","1","105000","28000","0.0021714285714285715"
"9305005","Dodo","135","13750","1","8000000","300000","0.00171875"
"9305006","Lilynouch","140","15550","1","9250000","300000","0.0016810810810810812"
"9305007","Lyka","145","17290","1","10500000","400000","0.0016466666666666667"
"9305100","Mano","25","1","1","36750","5600","2.7210884353741498E-5"
"9305101","Mushmom","28","1","1","50400","8400","1.984126984126984E-5"
"9305102","Stumpy","30","1","1","63000","8400","1.5873015873015872E-5"
"9305103","Blue Mushmom","33","1","1","84000","14000","1.1904761904761905E-5"
"9305104","Zombie Mushmom","35","1","1","98000","14000","1.0204081632653061E-5"
"9305105","King Slime","35","1","1","98000","14000","1.0204081632653061E-5"
"9305106","Dyle","38","1","1","119000","21000","8.403361344537815E-6"
"9305107","King Clang","40","1","1","133000","21000","7.518796992481203E-6"
"9305108","Faust","45","1","1","168000","31500","5.9523809523809525E-6"
"9305109","Spirit of Rock","48","431","1","193200","42000","0.002230848861283644"
"9305110","Metal Golem","50","455","1","210000","56000","0.0021666666666666666"
"9305111","Eliza","52","1","1","238000","56000","4.201680672268908E-6"
"9305112","Jr. Balrog","55","1","1","280000","56000","3.5714285714285714E-6"
"9305113","Nine-Tailed Fox","58","1","1","343000","70000","2.915451895043732E-6"
"9305114","Xerxes","60","1","1","385000","70000","2.597402597402597E-6"
"9305115","Deo","62","1","1","441000","84000","2.2675736961451247E-6"
"9305116","Zeno","65","1","1","525000","84000","1.9047619047619047E-6"
"9305117","Timer","68","1","1","630000","105000","1.5873015873015873E-6"
"9305118","Snack Bar","71","1","1","770000","126000","1.2987012987012986E-6"
"9305119","Tae Roon","74","2674","1","980000","126000","0.0027285714285714287"
"9305120","Papa Pixie","77","1","1","1330000","140000","7.518796992481203E-7"
"9305121","Alishar","80","1","1","1750000","140000","5.714285714285714E-7"
"9305122","Lord Pirate","82","1","1","2030000","154000","4.926108374384236E-7"
"9305123","Deet and Roi","85","5635","1","2450000","154000","0.0023"
"9305124","Frankenroid","88","1","1","2870000","168000","3.484320557491289E-7"
"9305125","Chimera","90","1","1","3150000","168000","3.174603174603175E-7"
"9305126","Poison Golem","92","1","1","3430000","182000","2.915451895043732E-7"
"9305127","King Sage Cat","95","1","1","3850000","182000","2.5974025974025974E-7"
"9305128","Giant Centipede","98","1","1","4270000","196000","2.34192037470726E-7"
"9305129","Crimson Balrog","101","1","1","4690000","210000","2.1321961620469084E-7"
"9305130","Manon","104","1","1","5110000","210000","1.9569471624266145E-7"
"9305131","Griffey","107","1","1","5530000","210000","1.8083182640144665E-7"
"9305132","Snowman","110","1","1","5950000","210000","1.680672268907563E-7"
"9305133","Papulatus","113","1","1","6370000","210000","1.5698587127158556E-7"
"9305134","Ani","116","63910","1","6790000","210000","0.009412371134020618"
"9305135","Leviathan","119","1","1","7210000","210000","1.3869625520110956E-7"
"9305136","Dodo","122","139720","1","7630000","280000","0.018311926605504587"
"9305137","Lilynouch","125","145460","1","8050000","280000","0.018069565217391306"
"9305138","Lyka","128","155820","1","8750000","280000","0.017808"
"9305139","Mu Gong","130","1","1","9450000","280000","1.0582010582010582E-7"
"9305200","Mano","25","1","1","157500","24000","6.349206349206349E-6"
"9305201","Mushmom","28","1","1","216000","36000","4.6296296296296296E-6"
"9305202","Stumpy","30","1","1","270000","36000","3.7037037037037037E-6"
"9305203","Blue Mushmom","33","1","1","360000","60000","2.777777777777778E-6"
"9305204","Zombie Mushmom","35","1","1","420000","60000","2.3809523809523808E-6"
"9305205","King Slime","35","1","1","420000","60000","2.3809523809523808E-6"
"9305206","Dyle","38","1","1","510000","90000","1.96078431372549E-6"
"9305207","King Clang","40","1","1","570000","90000","1.7543859649122807E-6"
